statement	isMetaphor
En el caso de las leguminosas, los compuestos antimicrobianos de la clase isoflavonoides son sintetizados a partir de L - fenilalanina vía una serie de enzimas como la L - fenilalanina - amonialiasa (PAL), 4 - coumarato: Coenzima A ligasa (4CL) y chalcona sintasa (CHS) que controlan pasos importantes en las sub - rutas de síntesis.	1
Una estrella PMS aparecerá más «hinchada» que una estrella de secuencia principal.	1
La primera medida del Gobierno ha sido obligar a los directores de las explotaciones a informar ' de forma rápida ' de los accidentes ocurridos y a no interferir en las investigaciones de la policía local.	0
La que querríamos no existe.	0
La angustia - - enfermedad del alma - - alcanza su clímax al comprobar la falsedad de algún principio vital en el que nos apoyábamos.	1
En 1942, huyó de su casa en Meudon escapando de la ocupación alemana y vivió en Zurich hasta el final de la guerra.	0
La patronal vasca, Confebask, llamó hoy la atención sobre la existencia en la Comunidad Autónoma Vasca de 18.000 puestos de trabajo sin cubrir debido a la falta de mano de obra adecuada, cuya incorporación al mercado laboral reduciría las previsiones sobre la tasa de paro para el año 2003 en dos puntos.	1
Cuando no los vemos sino que oímos en nuestro interior su sordo zumbido de bacterias inquietas, los médicos hablan de tinnitus y de acufenos.	0
De esta forma, Boca quedó como el segundo mejor equipo de América en 2012.	0
El nuevo presidente chileno, Ricardo Lagos, felicitó hoy a José María Aznar por el ' nítido ' resultado de las elecciones generales celebradas ayer, domingo, en España.	1
Y es por ello que hablamos, dialogamos con el conjunto de fuerzas políticas.	1
Corre el año 1967, y Ferrari y Ford disfrutan de una dura rivalidad en las carreras de Sport - prototipos.	1
' El presidente del Gobierno (González) recibía en su despacho y organizaba comidas con intermediarios para impulsar operaciones empresariales.	1
Logroño 15 de octubre de 2008.	0
He hablado de la reeducación y es importante enfatizar, usted también lo ha hecho, la importancia que tiene la reeducación, el objetivo resocializador en el ámbito de la justicia juvenil.	0
Moscú ha firmado un contrato con la filial noruega de la empresa norteamericana Halliburton para intentar el rescate, aunque altos mandos de la Armada creen que en todo caso sólo podrá recuperarse recuperar se entre el 20 y el 30 por ciento de los cuerpos.	1
Todos los pintores envidian a Picasso en su muerte porque ahora - - desde la sepultura - - parece más vivo que nunca.	1
Sólo desde un diálogo franco y constructivo podremos avanzar hacia la región segura y próspera que todos deseamos ver algún día.	1
Se estableció originalmente por los nativos Alutiiq que se llamaban a sí mismos Tangirnarmiut, ' el pueblo de Tangirnaq ' habitado y utilizado por Woody durante miles de años.	0
Cuando los Asuini Kumaras se fueron, apareció el dios Indra y advirtió a Dadhichi que no les enseñara nada a los Asuini, que eran solo curanderos;	0
Y en este punto le voy a pasar la palabra al ministro de Sanidad que nos pondrá al día de las cuestiones sanitarias y también de cómo se encuentra la situación en los diferentes territorios.	1
La Iglesia habla del problema del Mal en el mundo.	0
Pensamos en pequeño, en cositas, en solucionar lo inmediato y en resistirse resistir se a abordar lo mediato, lo que va más allá de lo próximo, para evitar las consecuencias de la improvisación y para advertir y asumir con propiedad las dimensiones del de el crecimiento y los requerimientos de los nuevos tiempos.	1
Asimismo, se han repartido ya cerca de 296 millones de unidades de material sanitario, de los cuales más de 221 millones han ido destinadas a las Comunidades Autónomas.	0
Muchas gracias señora presidenta.	0
Obuchi fue sustituido al frente del gobierno por Yoshiro Mori, quien era el secretario general del partido Liberal Demócrata durante su gobierno.	0
La llegada de Guus Hiddink no ha servido de mucho al equipo verdiblanco.	0
' Entonces poco importarán las conmemoraciones oficiales o el mutismo de quienes - teóricamente, al menos - deberían hablar.	1
Pero los domingos Antonia sabía que, tras regresar de misa con el pan, ya no iba a volver a hablar con nadie hasta el día siguiente.	0
La Organización Internacional del Trabajo (OIT) ha pedido a Myanmar que realice las modificaciones necesarias para acabar de forma eficaz con el trabajo forzoso.	0
Pero la opinión de Vargas Llosa fue considerada como una intromisión en los asuntos políticos internos de México por un sector radical del PRI, que incluso solicitó su expulsión del país, cuando el escritor ya había viajado a Costa Rica en su gira para presentar su más reciente libro, ' La fiesta del chivo '.	0
Las exportaciones totales pasaron de los 12,3 millones de dólares en 1999 a los 14,8 millones en el presente año, lo que supone una subida del 20,47 por ciento.	0
Por eso nos encontramos a veces solos y con otras formaciones políticas en las que muchas veces incorporan al debate o a la negociación elementos que nada tienen que ver con la salud, y que también dificultan y entorpecen esa responsabilidad, que tenía que ser ejercida por el conjunto de las fuerzas presentes en el arco parlamentario.	1
En esa época es anexionado al a el municipio de Gama (hoy Valdegama), y en los años 70 del de el siglo XX ambos a Aguilar de Campoo.	0
Gore luchará contra George W. Bush, proclamado candidato republicano hace dos semanas y que le aventaja en las encuestas por varios puntos.	1
En los últimos años hubo numerosas personas procesadas por este delito, algunas de ellas con prisión.	0
Todos los homenajeados recibieron el aplauso y el reconocimiento de las autoridades asistentes y de los trescientos invitados que presenciaron el acto.	0
Debido a esta división se crearon los municipios de San Miguel y Malvinas Argentinas.	0
Los sacrificios en consecuencia serán los indispensables.	1
El gato es ateo.	1
Pueden efectuar sus paseos con todos los convivientes que habiten en la misma unidad familiar.	0
Tal vez no habría sido tan entusiasta si hubiera sospechado siquiera qué lejos estaba Fermina Daza de aquellos cálculos ilusorios, cuando apenas empezaba a vislumbrar el horizonte de un mundo en el que todo estaba previsto, menos la adversidad.	1
La Declaración de Guadalajara destaca el apoyo a los procesos de integración, regional y subregional, y la intensificación de la cooperación iberoamericana.	0
El viceprimer ministro afirmó que ' ninguna de las tres versiones es más verosímil que la otra ', aunque así descartó aparentemente hasta diez hipótesis más barajadas por la comisión, entre ellas el disparo de un torpedo por error de un buque ruso y un sabotaje.	1
' Si algo quiero en esta vida es a los niños y ayudarlos ayudar los ha sido siempre muy fácil de hacer para mí, por lo que me cuesta mucho entender que pueda haber personas que no sientan ese compromiso ', declaró a Efe Agassi.	0
La presencia de la Comunidad Internacional en Afganistán se desarrolla en un claro marco multilateral: se lleva a cabo a petición y al amparo de Naciones Unidas, forma parte de una iniciativa de la Alianza Atlántica y cuenta con el pleno apoyo político y la implicación de la Unión Europea.	1
Cuando llegan a tal número de sistemas de sonido disponibles suelen ser llamados teknivals.	0
- Habrá peces en la laguna Estigia?	0
De algún modo, el bigote resume la esencia del bigotudo y a veces ni se molesta en resumirla resumir la y la ofrece en su totalidad, como le ha ocurrido a Azkargorta, que en Bolivia es conocido por Bigotón: sus aciertos y sus errores, sus éxitos y fracasos saldrán siempre de ahí, de su mágico bigotón.	1
Qué dos años aquellos, la etapa rafaelista, cuando ella aguardaba cada día el ruido de las llaves del vecino.	0
La señora Aguirre, que tiene para la limpieza una mentalidad de bruja menopáusica, ha decidido multar a los sindicatos con 5.000 pesetas por cada octavilla tirada en las calles semivacías y semiapacibles del Madrid en huelga.	0
La Representante Comercial de EEUU, Charlene Barshefsky, advirtió de que una demora podría poner en peligro el acuerdo que abrirá a este país los mercados chinos con más de 1.300 millones de consumidores.	1
Fuentes de la unión comarcal de CCOO explicaron a EFE que el fallecido estaba empleado en una subcontrata que efectuaba obras en el inmueble, que consta de cuatro plantas.	0
No, no, eso no, por favor -, imploraba la víctima, pero sus súplicas no conmovieron a la homicida, quien, sin mostrar piedad alguna, empezó a abrir los frascos y a vaciar el contenido de los mismos sobre el suelo.	0
En 1949 se graduó en Derecho y se doctoró en Ciencias Políticas en la Universidad Central de Venezuela, en Caracas.	0
Debían ser perfumes, porque, según nos dijo doña MPG, el olor llegaba hasta la puerta.	1
También asistieron algunos observadores del sector del transporte, autoridades gubernamentales y organismos internacionales, como la Organización de Aviación Civil Internacional (OACI).	0
La Fiscalía General de este país emitió hoy ordenes de detención contra la directiva de Sov Invest, sociedad que administró el Fondo Nacional de Inversiones, tras comprobarse comprobar se un agujero de más de 500.000 dólares de un total de 170 millones de dólares que este fondo privado había atraído de la población.	1
Este segundo controlador realiza las transferencias de 16 bits.	0
Todo lo contrario.	0
Cher viste un extravagante vestido de flamenco rojo y canta en una habitación del de el mismo color sosteniendo un perro Chihuahua.	0
El enfrentamiento entre la mayoría del de el politburó y la minoría encabezada por Zinoviev se agudizó en el otoño, con el intercambio de acusaciones mutuas, incluyendo la del de el asesinato por Stalin de Mijaíl Frunze, comisario de Defensa que había muerto durante una operación de cirugía aconsejada por el politburó y que había supuesto el nombramiento al a el frente de la comisaría al a el candidato de Stalin, Kliment Voroshílov.	1
